class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,16050,0,,0,0,0,0,0,0,17754,836166,1041650,377234,7404,0,1068552,0,0,0,0,0,1855484,1536230,509332,281322,0,0,0,0,0,0,0,0,0,0,0,0,483232,1795524,1452,0,3784,1644,2016,6454,1006380,1259884,46,0,0,0,1167468,403944,186262,129980,99774,88880,91686,91196,19570,1448,2365146,0,68,380,138,1068552,39812,163716,343696,260820,,,244600,16050.79,2365146,2365146,,10900,253692,112380,1151480,,1209600,0,,,,1590583.68,0,685109.76,,,0,0,176,283924,1080674,760250,143076,10562,1524,22,,138,2365146,2954,310,345158,267176,209708,1299020,150478,5404,0,0,,,,,,,,,,2680,178,0,0,0,0,0,0,0,0,23248,1352,398,0,0,55362,9282,5254040,971698,0,0,0,0,15050840,,,700122,1149904,283074,40716,62554,35324,5776,1716,1022,0,0,0
neg,238098,236,216,0,0,0,0,0,45058,1746316,6391844,3568838,341870,3772,0,5595100,0,0,0,32140,44920,11008668,9779252,2604714,1008534,0,0,0,0,472,630,0,0,0,0,0,0,6866,2047816,10042998,0,8210,8990,21404,29184,344560,11684898,434,0,0,0,1797218,4924216,2303322,1193738,578720,333632,229574,535332,199932,1992,13647688,3824,15724,19420,68,5595100,132808,1645132,950012,193020,254320,196220,56340,238097.63,13647688,13647688,13600000,72699,12060,15080,317140,12097718,1209600,230428,2,240,0,11067889.92,0,1018308.48,232,2198,0,3482,516976,5029736,4743228,1570260,191048,37266,5556,126,0,850,13647688,17218,2370,108188,752570,207766,6397536,4517362,93868,798,0,198,890,10421348,6844076,0,2892,0,0,11163620,9000,1826,0,0,0,0,0,0,0,0,70062,28300,11718,19317934,2504356,187542,35840,17766760,1874446,12834860,60236,0,0,78091540,5121.68,5228,1107216,1172676,460380,180882,379980,820736,1476500,6403192,96118,2,0,0
neg,57462,0,58,0,0,0,0,0,0,0,0,0,0,0,0,1473224,0,84,0,23200,35356,3087348,2778682,889894,219298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4001502,0,0,0,0,1473224,31104,617204,268710,307520,254360,236100,81600,57461.6,4001502,4001502,226,0,0,29850,361420,0,1209600,0,6,50,0,2871236.16,0,415484.16,0,0,0,0,0,0,0,0,0,0,0,0,302,0,4001502,0,0,0,0,0,0,0,0,0,0,60,464,2904596,1882200,0,74,0,0,2906656,0,0,0,0,0,0,0,0,0,0,19346,0,0,0,0,0,0,0,0,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,926,44,14,0,0,0,0,0,0,74,2382,68376,2010,0,0,32400,0,0,0,0,0,130944,124546,13324,2980,0,0,0,0,12,2,0,0,0,0,0,0,41750,2934,28158,0,1560,302,2328,2604,16508,49540,0,0,0,0,42718,24152,3968,1314,274,274,136,6,0,0,144314,4,52,16,0,32400,784,7406,5892,,,,13100,926.95,144314,144314,151502,187,126,14230,143980,72842,1209600,1500,0,4,0,55037.76,0,16512.96,8,38,0,0,0,1612,61116,9584,472,58,0,0,2,6,144314,1198,12,98,12778,2508,26492,28590,1130,36,0,52,2,54648,17128,0,88,0,0,56198,104,26,0,0,0,0,0,0,0,0,432,200,54,0,0,1548,332,3420,548,0,0,0,0,0,111.48,58,19084,11926,2906,1200,14118,23230,324,30,24,0,0,0
neg,6,32,12,2,4,0,0,0,0,68,2040,12338,364,0,0,6848,0,124,0,0,0,41486,35594,22074,948,0,0,0,0,18,26,0,0,0,0,0,0,0,1094,13716,0,1232,144,162,196,2216,10860,0,0,0,0,13658,340,112,92,26,10,78,418,70,6,63618,0,0,4,0,6848,472,17592,4360,1310700,1310700,1310700,21660,6.5,63618,63618,64782,36,0,6098,63120,14810,1209600,1088,0,6,0,8003.52,0,5672.64,,,0,0,0,1794,8926,3968,122,0,0,0,2,6,63618,1162,16,54,546,1754,10550,728,0,0,0,16,64,6974,274,0,50,0,0,8664,82,64,0,0,0,0,0,0,0,0,442,0,0,4498,936,514,94,2500,250,8458,40,0,0,0,,,7370,7060,266,34,54,18,8,0,0,0,0,0
neg,23226,162,94,0,0,,,,,,,,,,,675116,0,114,0,39364,60278,1240036,1133052,277614,97972,0,0,0,0,272,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557600,308,556,1488,0,675116,20524,134676,141494,227680,,,45580,23225.34,1557600,1557600,1554654,,322,31674,343060,1408654,1209600,35956,0,78,0,1204796.16,0,201504.96,,,,,,,,,,,,,266,274,1557600,,,,,,,,,,,104,278,1204474,337704,0,658,0,0,1220036,1704,482,0,0,0,0,0,0,0,0,10850,2188,658,1519890,314734,41522,7760,11920,1408,382450,16302,0,0,0,,,,,,,,,,,,,0,0
neg,200478,,,,,0,0,0,27660,3533226,8208198,3165356,318982,27766,0,5316892,0,160,,111848,199598,12019178,10688472,4721438,1374424,,0,0,0,,,0,0,0,0,0,0,5894,3091258,12184036,0,24532,35758,47340,35174,7582574,7552104,3426,274,6,0,5059772,3218972,3224072,1846022,812768,412996,280352,195582,84590,146062,16852666,,,,,5316892,186704,2083650,2630116,268160,332600,370840,285760,200478.63,16852666,16852666,16864448,58075,,,1113880,15281188,1209600,,,,,10766901.12,0,4514591.04,,,0,738,557614,5721046,6318690,2381078,252374,45654,3982,12,,,16852666,9382,2052,2083216,2996758,1137914,7920340,1092422,39102,2,0,,,,,,,,,,,,,,,,,,,,82624,,,,,,,,,,,,,,,,4641188,2099920,1197032,486780,761722,617122,968566,4451428,57430,0,,
neg,84132,2130706432,440,0,0,0,0,0,38,137342,2108284,2461410,567452,52488,0,2289416,0,0,0,2566,4152,5033512,4675676,442786,297328,0,0,0,0,1572,462,0,0,0,0,0,279552,2843046,1140688,1063728,0,1922,392,1078,1022,4654,5282744,35202,0,0,0,1486480,1521884,584630,409744,329456,332622,515918,146280,0,0,5479664,0,156,778,36,2289416,40964,245424,194914,78200,107600,91800,37180,84132.52,5479664,5479664,5456808,25191,218642,59844,631600,5327014,1209600,133844,2,68,0,4729648.32,0,593103.36,0,286,0,0,13274,559900,2272278,1957016,466524,46968,9936,1118,2036,2044,5479664,5870,792,11200,461940,214692,3772732,851044,8744,0,0,660,1234,3884746,99212,0,36872,0,8,4759246,2438,352,0,0,0,0,0,0,0,0,22928,140604,35314,0,0,211128,29294,22732000,2866756,0,0,0,0,4988890,1476.7,1742,618150,829340,901568,488750,820924,568948,368978,247608,458356,24392,0,0
neg,39306,460,404,0,0,0,0,0,256,42830,746498,1371998,335062,958,0,1163184,0,0,0,2150,2844,2381282,2197576,213990,147068,0,0,0,0,486,70,0,0,0,0,0,164356,1399538,533542,400166,0,2218,660,1080,44040,1924170,523024,2406,4,0,0,792408,639146,357866,292918,279754,128314,7196,0,0,0,2597758,0,16,308,0,1163184,26276,112196,100980,88260,111000,,10740,39306.24,2597758,2597758,2610326,10317,20346,14814,174100,2497602,1209600,83552,0,68,0,2246892.48,0,243404.16,0,0,0,0,13716,225896,990756,921232,323458,17962,4346,236,190,326,2597758,3142,542,1838,187042,98282,1910584,290058,6112,2,0,712,210,2198902,59308,0,660,0,38,2260996,1690,132,0,0,0,0,0,0,0,0,11992,26728,5434,0,0,83942,12944,99580,28100,0,0,0,0,1041780,1583.84,1022,262082,418226,367070,199664,432020,355216,233220,117708,109930,2466,0,0
neg,148,58,,0,0,0,0,0,1912,18542,48558,59768,2684,0,0,,,,,,,,,,,0,,,,24,58,0,0,0,0,0,0,0,2590,128874,0,3588,1064,1532,2886,20942,22686,72494,2160,4112,0,86964,7124,6516,12684,9790,2582,4438,1352,14,0,,2,4,96,0,,,,,,,,,148.07,,,246828,0,0,,,132536,,3836,,,,0,0,0,28,384,0,518,11468,28638,50122,30148,8822,1528,220,0,,26,,18852,218,194,3168,11542,30940,58706,7844,0,0,,,,,,,,,,424,276,0,0,510,27486,0,0,0,0,,60,6,0,0,2336,576,0,0,74150,48,0,0,0,1201.18,472,83190,21270,5394,1784,2634,6500,5142,5550,0,0,0,0
neg,34,68,36,4,2,0,0,0,9078,12226,1826,1964,0,0,0,8324,0,0,0,4854,7496,17844,19078,42430,846,4,0,0,0,170,128,0,0,0,0,0,0,0,2604,22490,0,1352,30,38,42,44,5858,5366,12364,0,0,21692,1666,348,288,260,104,70,482,28,156,65160,6,8,4,0,8324,322,37400,5008,,,,42260,33.1,65160,65160,66900,56,14,6380,64940,25156,1209600,1160,0,18,0,7450.56,0,16463.04,0,24,0,5704,14114,2538,1722,424,592,0,0,0,0,4,65160,1296,20,30,6560,1684,2172,11794,1230,308,0,72,180,5600,82,0,2,0,0,8038,68,110,0,0,0,0,0,0,0,0,320,0,0,2436,988,372,104,2240,226,66228,88,0,0,0,191.9,76,18418,6188,288,14,32,56,58,40,0,0,0,0
pos,1157194,,,,,0,61272,1446562,12404004,31455808,25422850,7383982,1071450,47344,0,8742536,169096,72,0,3149558,5186388,19914314,18641164,13468236,3415048,,0,0,0,,,0,0,0,0,0,0,5294,27900188,51387790,0,353598,215090,175326,219454,58442936,19886856,12,0,0,0,16654224,13957632,13156888,10051986,8495482,5421332,3310208,2699888,2941170,2604462,36538654,,,,,8742536,252918,3165472,10290870,602220,655340,447740,130420,1157194.28,36538654,36538654,82804924,441607,,83430,190940,79293272,1209600,,,,,59735463.36,0,19499179.2,,,34356,2140646,14678248,19106050,25847838,14977300,2278130,210132,20286,286,,,36538654,72400,18238,6567436,10449698,4605798,53323480,4172638,83568,16,0,7768,60868,31560798,18414922,232,201764,0,0,34009982,,,,,,,,,,,204214,,,,,,,,,,,,,,,,19995724,9634558,3850778,1482054,3640054,7854614,31607814,861848,364982,846,,
neg,29002,2456,2068,0,0,0,0,0,0,2504,227400,3046838,219768,82,0,1670064,46470,0,0,0,0,2260308,934682,1450976,1239886,0,0,316992,0,13980,2556,0,0,0,0,0,1546,2158990,1335016,1040,0,3472,1576,1846,367228,2617674,504786,10,0,0,0,1540320,495546,243308,186298,138918,133596,213684,542830,2092,0,3711918,0,804,514,0,1670064,83754,503768,943492,462360,490240,462840,28260,29001.68,3711918,3711918,3700260,25642,281598,1088,76220,3496592,1209600,106612,178,284,0,2713393.92,0,777303.36,0,0,0,0,0,208,166708,2370978,901538,47188,8894,1078,744,802,3711918,6174,714,113100,553800,92206,1817348,890346,22748,156,0,4774,6626,579630,138898,52,1044,654,0,2745828,2748,2168,0,0,0,0,0,0,0,0,66738,10356,2292,0,0,95844,26770,3941740,1181082,0,0,0,0,0,1355.24,1616,795916,1373314,1118286,141944,19864,19048,14092,8722,5406,0,0,0
neg,51338,2030,1796,0,0,0,0,0,0,27754,1205220,1604094,273302,5254,0,1607786,0,0,0,0,0,2806676,2514372,406884,234822,0,0,0,0,1104,120,0,0,0,0,0,144720,1737258,565626,668020,0,3780,750,824,1200,24342,3083330,1398,0,0,0,993198,582550,314244,252936,229792,234810,409940,98154,0,0,3214348,0,404,118,12,1607786,44440,184678,221318,141520,155840,,102600,51337.65,3214348,3214348,3225520,17332,21052,74778,787180,3115624,1209600,105700,0,76,0,2689057.92,0,422215.68,0,154,0,0,0,291578,1368100,1055234,327658,59492,11290,2272,6,12,3214348,6262,698,16142,292080,158988,2150106,485972,5376,0,0,2898,200,2649352,44200,0,16220,0,0,2704934,2340,554,0,0,0,0,0,0,0,0,22032,53636,9554,0,0,110188,28446,72280,29504,0,0,0,0,11805300,1397.54,1554,455630,502088,361986,165670,315226,272122,208974,177402,597048,59478,0,0
neg,245772,0,,0,0,0,0,0,0,508656,6286650,7067164,653410,6098,0,7481348,0,0,0,4590,7190,13538650,12651732,1485702,687554,0,0,0,0,0,0,0,0,0,0,0,392802,7980592,1330386,4818198,0,11014,6200,10268,21962,501880,13644148,326454,36,14,2,5314964,2668122,1615314,1186708,892004,780988,1094072,963202,6604,0,15032062,134,114,304,396,7481348,137136,776896,704768,98160,154440,130600,41860,245771.59,15032062,15032062,14890962,92152,1575068,34420,484380,14521978,1209600,0,,,,13483085.76,0,1012724.16,0,0,0,0,52842,3175166,7610128,3336560,289722,48948,8594,18,,0,15032062,15128,2420,756432,490706,1660660,11062286,510490,23852,4,0,,,,,,,,,,10718,530,0,0,0,0,0,0,0,0,68932,343798,62440,0,0,575520,78414,17692980,3197230,0,0,0,0,169113000,4054.68,6378,1111582,1885056,1899888,1004994,2753440,3479748,1918056,388824,80368,22,0,0
neg,81082,482,392,0,0,0,0,0,0,50940,1244690,3501240,700784,15316,334,2539386,0,0,0,0,0,4778460,3967742,1060170,717606,0,0,0,0,370,808,0,0,0,0,0,94100,2894260,1702374,822570,0,3418,794,2890,853976,3963314,688236,676,0,0,0,1776704,1253834,601386,512594,501414,574332,293040,0,0,0,5839530,0,32,1124,20,2539386,93314,688500,368858,178320,255140,192480,196640,81081.93,5839530,5839530,5842886,35188,5264,94072,990400,5513304,1209600,203808,0,92,0,4987103.04,0,522512.64,0,0,0,0,0,163242,1510520,2813186,970404,43138,10976,1838,0,10,5839530,6782,958,147748,251576,175620,3821178,1078410,30912,120,0,518,1614,4817014,237148,0,4432,0,50,5038810,2764,386,0,0,0,0,0,0,0,0,50042,62798,14474,0,0,196930,31758,512780,87112,0,0,0,0,31342560,2130.24,2108,567720,1103930,941390,514036,1089400,787732,409998,84498,14372,228,0,0
neg,31838,1088,988,0,0,0,0,0,0,1150,60358,1124208,1116720,95494,10332,1028366,7504,0,0,0,0,2117836,1823958,457448,247082,0,0,4900,0,1176,418,0,0,0,0,0,0,426128,1981934,200,0,3224,6252,8330,61484,1862436,466534,2,0,0,0,910800,535042,225122,153516,111810,85544,136092,250336,0,0,2575748,1062,1410,516,0,1028366,27804,226730,229306,216820,207160,,28460,31837.73,2575748,2575748,2550470,15661,1058,12272,150160,2408262,1209600,71274,0,60,0,1910504.64,0,495959.04,0,0,0,0,0,10928,228286,1083412,985992,90254,8328,1062,132,138,2575748,3926,410,80684,255482,211350,1672314,174996,8892,208,0,1848,1096,1914802,437884,0,12914,0,12,1920634,2048,158,0,0,0,0,0,0,0,0,16428,9578,1974,0,0,67796,9410,12780,5566,0,0,0,0,1837780,976.28,1058,512430,477044,280806,130740,262262,362328,144426,149288,88738,200,0,0
neg,10,12,12,0,0,0,0,0,0,68,3734,4196,0,0,0,3218,0,0,0,0,0,8032,3734,12320,1542,0,0,0,0,22,6,0,0,0,0,0,0,6516,0,1482,0,72,10,26,28,1300,6554,8,0,0,0,7576,396,20,2,4,0,0,0,0,0,20368,0,4,4,0,3218,188,7836,4464,,,,12140,10.11,20368,20368,20550,10,0,1816,20180,7998,1209600,386,4,4,0,2723.52,0,5222.4,0,0,0,0,0,918,5226,1770,84,0,0,0,0,4,20368,110,16,26,32,1598,2388,3130,654,44,0,24,44,3308,154,0,8,0,24,3436,80,38,0,0,0,0,0,0,0,0,186,40,4,0,0,68,16,700,72,0,0,0,0,0,54.6,48,5718,2146,134,0,0,0,0,0,0,0,0,0
neg,1450,58,50,0,0,0,0,0,0,188,40290,81448,3732,0,0,54344,0,0,0,0,0,137212,121330,30106,8654,0,0,0,0,20,12,0,0,0,0,0,4026,121632,0,0,0,374,72,74,158,8942,115944,94,0,0,0,74676,38222,8842,3042,558,166,128,24,0,0,167410,6,6,202,0,54344,1780,15854,14058,,,,29360,1449.6,167410,167410,169286,332,1010,16268,166640,125658,1209600,3640,0,10,0,89953.92,0,35483.52,0,0,0,0,0,17632,85264,20244,1888,524,106,0,0,4,167410,430,68,108,7856,3748,27726,80844,4720,158,0,102,72,93258,20292,26,2,0,58,94304,230,60,0,0,0,0,0,0,0,0,970,540,146,0,0,2882,1036,3260,1652,40716,94,0,0,300860,271.46,176,37932,21318,7962,5726,20378,30286,1384,306,356,10,0,0
neg,40144,520,478,0,0,0,0,0,0,694,84660,1778612,789846,58272,2330,1194940,0,0,0,0,0,2355742,1953582,551432,340268,0,0,208,0,2048,326,0,0,0,0,0,32914,910274,1656682,114544,0,11422,17144,19288,275618,2194980,195954,8,0,0,0,657924,743334,333214,255390,207240,169506,224448,123352,6,0,2907708,254,822,892,8,1194940,33858,265536,282406,250380,235760,,59260,40143.37,2907708,2907708,2903938,18582,51000,44018,482380,2714414,1209600,67046,10,72,0,2377652.16,0,333590.4,0,0,0,0,0,2748,456496,1491516,728508,30156,4638,352,20,28,2907708,5254,588,112624,153284,217396,1863686,347268,14112,202,0,678,900,989862,141078,0,3414,0,46,2412022,1920,234,0,0,0,0,0,0,0,0,20168,23330,4388,0,0,70132,12192,3177240,510906,0,0,0,0,363110,1248.3,1244,357914,477694,411248,219814,539282,374504,150524,72092,111224,118,0,0
neg,256688,,,,,0,0,1262,1182610,8940332,13053380,8446580,1945444,153738,862,11507660,12166,782,,542462,991664,26418062,23671682,7135522,3166648,,0,0,0,,,0,0,0,0,0,0,2120158,25924384,5679666,0,15666,1524,2542,7120,3639604,30057670,72,10,0,0,18566690,6929658,2163668,1205442,869516,668090,692040,1320892,763756,544456,34099118,,,,,11507660,526192,2492388,4630740,260760,208360,203680,30180,256688.78,34099118,34099118,34120928,108019,,,183860,33724208,1209600,,,,,19940579.52,4081702.08,9686945.28,,,0,143038,1583264,4934248,8225408,11487346,6296890,983500,67974,2540,,,34099118,26690,4864,2577892,8411232,2362456,13441516,6846560,52864,134,0,,,,,,,,,,,,,,,,,,,,223210,,,,,,,,,,,,,,,,14067974,7319214,5605900,1759242,2163574,999712,646000,1140880,21712,0,,
neg,460,10,8,0,0,0,0,0,0,232,31974,5122,998,0,0,17906,0,178,0,0,0,47358,42230,11450,1240,0,0,0,0,4,6,0,0,0,0,0,0,0,0,38326,0,218,60,42,472,816,1924,34794,0,0,0,15472,13182,5864,1824,1292,590,94,8,0,0,58886,0,14,210,0,17906,576,8556,2832,,,,11000,459.73,58886,58886,58556,116,142,5668,58300,38458,1209600,1240,2,10,0,27518.4,0,9618.24,0,12,0,0,122,7700,11016,12716,6740,26,6,0,0,18,58886,1482,40,32,2144,1164,22454,9036,1974,0,0,6,14,27168,12732,0,8,0,0,28468,116,178,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,100,11756,7426,1984,1114,1364,3424,6212,5046,0,0,0,0
neg,1896,22,,0,0,0,0,0,2160,15210,121914,44302,0,0,0,71296,0,0,0,3556,10596,184042,167048,69246,8074,0,0,0,0,2,4,0,0,0,0,0,0,0,16044,167542,0,1146,196,288,1312,752,176662,722,2508,0,0,95380,26202,17616,19066,10156,5204,4664,4380,702,216,257022,62,56,50,0,71296,1108,49732,18736,,,,67600,1896.3,257022,257022,252344,644,0,24904,255160,184164,1209600,1876,,,,93006.72,50477.76,38973.12,0,104,0,422,10690,53550,106086,11172,1370,234,62,0,,36,257022,2116,158,124,8516,17770,104320,44792,5788,2,0,,,,,,,,,,390,190,13110,58842,0,0,0,0,0,0,1596,0,0,0,0,0,0,0,0,0,0,0,0,896300,483.06,300,91566,11628,5514,3486,7434,5736,12220,45588,414,0,0,0
neg,774,2130706436,42,0,0,0,0,0,0,110,554,25652,31394,0,0,26620,0,0,0,0,0,55052,49744,7882,3496,0,0,0,0,12,4,0,0,0,0,0,0,52748,4962,0,0,68,12,28,34,24008,33554,6,0,0,0,27542,25080,4426,568,66,26,2,0,0,0,62948,0,2,4,0,26620,556,2822,4964,,,,7640,773.71,62948,62948,65138,180,84,6160,62700,57710,1209600,1100,2,2,0,50147.52,0,7488.96,0,0,0,0,0,338,11240,44942,998,192,0,0,0,6,62948,138,22,1594,1980,570,12948,39248,1192,18,0,64,8,25444,1840,0,20,0,30,51122,132,32,0,0,0,0,0,0,0,0,338,462,84,0,0,1472,252,542200,54416,0,0,0,0,0,55.24,52,7950,6060,14190,27538,1972,0,0,0,0,0,0,0
neg,912,2130706432,14,0,0,0,0,0,0,36,58220,12678,0,0,0,25918,0,0,0,0,0,66458,58996,22864,2072,0,0,0,0,46,12,0,0,0,0,0,0,0,40108,30826,0,262,102,106,1258,1222,1984,66000,0,0,0,47400,14894,3632,1750,998,1358,548,220,64,70,89400,112,92,80,0,25918,798,11914,10782,,,,22180,911.94,89400,89400,92080,349,0,8644,88520,71290,1209600,2022,2,10,0,50668.8,4101.12,14111.04,0,58,0,0,0,23040,43818,3616,446,14,0,0,2,8,89400,2494,28,192,1800,9944,52146,4304,26,0,0,32,22,52870,25426,0,24,0,0,53008,208,284,140,9174,0,0,0,0,0,0,834,146,40,0,0,1510,220,201980,20178,0,0,0,0,0,4.18,154,21204,9140,4434,2560,5968,21092,4468,2058,10,0,0,0
neg,12,102,48,0,0,0,0,0,0,4760,1406,1208,0,0,0,1872,0,0,0,1660,2810,3592,3140,4356,596,0,0,0,0,46,4,0,0,0,0,0,0,0,2858,4516,0,60,2,6,1002,224,3454,1400,1226,0,0,5708,436,148,60,50,60,484,124,142,162,9630,2,14,2,0,1872,112,1934,2408,,,,4200,12.75,9630,9630,11022,30,174,864,9500,7418,1209600,262,2,0,0,1811.52,0,4358.4,0,16,0,0,3892,762,1450,674,596,0,0,0,0,8,9630,1258,0,14,454,30,276,4772,570,0,0,70,2,1360,72,0,4,0,0,2178,66,30,0,0,0,0,0,0,0,0,168,0,0,1912,310,52,20,13420,1518,9844,52,0,0,0,77.24,42,5700,1234,236,60,82,32,30,0,0,0,0,0
neg,77504,1474,1206,0,0,0,0,0,2304,1178082,2337318,1013712,159406,4688,0,2235152,0,0,0,17332,25100,4381512,4047704,536472,271606,0,0,0,0,3708,3404,0,0,0,0,0,6812,148012,1952652,2588034,0,2712,462,790,24752,1909388,2737608,19798,0,0,0,970078,1646994,749408,524318,334580,252916,216728,488,0,0,4935978,0,38,274,8,2235152,45748,310876,223430,134780,122960,119900,11300,77503.8,4935978,4935978,4937078,25835,11224,4720,88540,4695510,1209600,111628,0,146,0,4176949.44,0,515482.56,0,0,0,0,249884,1842420,1660306,701890,216878,20438,3602,92,74,82,4935978,5960,916,86826,373802,80328,2393876,1716800,36662,340,0,1174,8690,4151008,55120,0,6056,0,36,4231002,3630,532,0,0,0,0,0,0,0,0,21936,46926,10268,0,0,134484,19728,357520,60618,0,0,0,0,1312520,1756.7,1822,545884,846098,480230,203972,425774,538412,722716,583366,348962,96,0,0
neg,1722,90,82,0,0,0,0,0,0,72,24424,73508,4782,0,0,48760,0,0,0,0,0,103434,96696,11674,4438,0,0,0,0,92,38,0,0,0,0,0,0,42994,5212,54580,0,164,102,104,244,5122,97050,0,0,0,0,41358,48242,9198,3188,562,156,64,18,0,0,115138,4,20,136,0,48760,972,6126,5530,,,,11500,1722.14,115138,115138,118730,345,0,11360,114840,102786,1209600,1872,0,6,0,92168.64,0,10520.64,0,0,0,0,0,32,87914,13138,1372,280,50,0,4,8,115138,166,24,132,6710,2232,20956,70466,2032,68,0,160,498,92130,58052,0,0,0,0,93620,104,46,0,0,0,0,0,0,0,0,480,260,94,0,0,1654,392,440,44,19306,42,0,0,722150,115.14,58,11270,12162,5572,3716,17944,51708,376,22,16,0,0,0
neg,59538,2130706462,3066,0,0,0,0,0,0,135028,3779052,2964434,254480,38,0,3182868,0,0,0,0,0,6069072,4882208,1376578,1054698,0,0,45188,0,1860,308,0,0,0,0,0,0,149850,6983182,0,0,3986,1142,2826,487688,5829180,807632,538,20,4,16,2539660,1890980,575628,414826,336154,287372,349764,728682,9966,0,7446894,0,2,46,12,3182868,105268,627394,744522,224140,238660,230020,31000,59537.6,7446894,7446894,7445228,43991,0,8694,175320,7133032,1209600,69080,2,374,0,5718529.92,0,1399808.64,0,0,0,0,442,151652,2029330,4121400,770128,49470,10298,312,570,174,7446894,8810,1230,13840,1125012,400634,2913902,2609538,59538,526,2,4146,2126,5537326,76000,38,72626,0,26,5777584,2186,570,0,0,0,0,0,0,0,0,63894,6384,2292,0,0,64630,10030,1556040,178654,0,0,0,0,0,2381.64,2898,1435974,3588738,955236,280594,428020,220006,107720,53652,62292,800,0,0
neg,60688,2130706432,184,0,0,0,0,0,0,146244,1974572,1386682,171636,5580,50,1511486,0,0,0,1164,2044,3250338,2750544,642584,432822,0,0,0,0,76,16,0,0,0,0,0,293606,2044054,968066,379038,0,2956,614,892,5092,1363764,2297012,14432,2,0,0,812758,1211450,411846,302370,230668,182546,189302,322614,21210,0,3894670,42,68,22,0,1511486,44964,419320,220998,217240,180900,196020,41900,60687.63,3894670,3894670,3893836,23593,14274,22044,258400,3684764,1209600,38970,4,112,0,3424895.04,0,256549.44,0,0,0,0,9712,690432,1870862,968214,128658,13490,3268,128,50,8,3894670,5870,682,94818,117152,195238,2709848,540496,20578,82,0,372,196,3011672,97320,0,47388,0,12,3443490,616,58,0,0,0,0,0,0,0,0,27416,23452,10036,0,0,41782,5980,5086460,592094,0,0,0,0,687690,1411.34,1442,285230,559308,646518,355372,641598,485836,289092,167650,245452,8708,0,0
neg,29036,0,,0,0,0,0,0,0,26980,2737534,3360664,559084,260,0,2669994,0,0,0,0,0,6046760,5198436,1102544,651994,0,0,0,0,0,0,0,0,0,0,0,0,5711574,971740,1208,0,11482,2662,3840,42132,4375974,2248388,44,0,0,0,4334276,1126274,343254,223914,305454,288746,62604,0,0,0,7153716,0,12,44,0,2669994,105954,406980,691096,194600,167540,174400,159320,29035.67,7153716,7153716,7211650,16157,735468,94574,1067840,6684522,1209600,0,,,,3546771.84,0,3113104.32,0,0,0,0,0,23762,1070620,3390174,1945998,218224,35526,218,,512,7153716,25250,3310,22184,2412134,1242028,1796380,1172188,11032,16,0,,,,,,,,,,40828,1130,0,0,0,0,0,0,0,0,57120,17778,4042,0,0,211206,39196,10497480,1620092,0,0,0,0,28034950,5829.74,8404,3212408,2585468,651826,103514,75542,21718,11722,8892,13102,330,0,0
